scenario,time,subregion,1990,2005,2010,2015,2020,2025,2030,2035,2040,2045,2050,2055,2060,2065,2070,2075,2080,2085,2090,2095,2100,Units
SSP3,date=2022-10-4T03:04:53-04:00,MissppRS,24.1677,29.7131,31.19594,32.09918,33.16658,32.85032,32.05441,31.43185,31.25659,31.61439,31.79887,31.53794,30.94747,30.38506,29.62318,29.03551,28.65249,28.36093,28.12306,27.89008,27.64148,thous km2
SSP3,date=2022-10-4T03:04:53-04:00,NelsonR,14.6189948,17.973406,18.8703212,19.3427826,20.0447169,19.7962627,19.2074771,18.4589523,18.1823342,18.2472797,18.1953706,18.0948055,17.8173764,17.559198,17.1675974,16.8783671,16.7188548,16.6167988,16.5232305,16.4321984,16.3243562,thous km2
SSP3,date=2022-10-4T03:04:53-04:00,OhioR,35.434456,43.565164,45.739166,45.815666,48.156453,48.35904,47.918966,47.863917,48.553915,49.883691,50.678384,50.591974,50.025175,49.423401,48.557999,47.926496,47.57886,47.355373,47.206965,47.061878,46.883015,thous km2
SSP3,date=2022-10-4T03:04:53-04:00,RioGrande,0.02760002,0.033933,0.0356262,0.037722,0.04030023,0.04027598,0.0392761,0.03760986,0.03662075,0.03680601,0.03658554,0.03746782,0.0375352,0.03758579,0.03719211,0.0370962,0.03733462,0.03770256,0.03815932,0.03860852,0.03901662,thous km2
SSP3,date=2022-10-4T03:04:53-04:00,TennR,1.43909044,1.7692992,1.8575908,1.9668658,2.13857893,2.18688948,2.18095573,2.19513638,2.24010828,2.34177718,2.41522675,2.42920638,2.39849184,2.36831409,2.31481642,2.28016493,2.26563525,2.25947644,2.25881339,2.25803503,2.25515094,thous km2
SSP3,date=2022-10-4T03:04:53-04:00,TexasCst,1.25019,1.537052,1.613756,1.708686,1.809104,1.788531,1.717242,1.639036,1.614534,1.630905,1.630148,1.644628,1.631164,1.617517,1.587377,1.570944,1.569072,1.573914,1.579863,1.585959,1.58853,thous km2
SSP3,date=2022-10-4T03:04:53-04:00,UsaColoRN,0.0244084,0.03000918,0.0315068,0.03335998,0.03960805,0.04281208,0.04497016,0.0435068,0.04272599,0.04328343,0.04332936,0.04386928,0.04353215,0.04318549,0.04232356,0.04183509,0.04171679,0.0417502,0.04179287,0.04180467,0.04176391,thous km2
SSP3,date=2022-10-4T03:04:53-04:00,UsaColoRS,0.002940221,0.0054634,0.0057362,0.0060734,0.0073764,0.008116089,0.008686662,0.008523321,0.008483298,0.008716425,0.008847801,0.009047132,0.009057995,0.009062596,0.008950958,0.00891773,0.008964128,0.009042444,0.009123281,0.009196699,0.009256626,thous km2
SSP3,date=2022-10-4T03:04:53-04:00,UsaCstE,5.3505384,6.578246,6.90651,7.312794,7.664449,7.636141,7.462348,7.346969,7.374105,7.5574655,7.661816,7.6049455,7.4443677,7.2898777,7.0773179,6.915287,6.8120294,6.7344769,6.6718566,6.61002,6.5451614,thous km2
SSP3,date=2022-10-4T03:04:53-04:00,UsaCstNE,0.01531092,0.01882398,0.0197634,0.020926,0.02239164,0.021913488,0.020987284,0.019951949,0.019356971,0.019336386,0.019087018,0.018825446,0.018287781,0.017790803,0.017133869,0.016654578,0.016336808,0.016098237,0.015863399,0.015628592,0.015385297,thous km2
SSP3,date=2022-10-4T03:04:53-04:00,UsaCstSE,13.725316,16.874658,17.71675,18.75895,19.940457,19.981263,19.578937,19.251784,19.250833,19.700235,19.948801,19.926287,19.58447,19.257752,18.759418,18.408807,18.216954,18.093856,18.010972,17.928506,17.831431,thous km2
SSP3,date=2022-10-4T03:04:53-04:00,UsaPacNW,0.1821222,0.2239114,0.2350854,0.2489144,0.2821687,0.2880828,0.2876809,0.2722999,0.2632749,0.2620813,0.2580843,0.257082,0.2522782,0.2477304,0.2405971,0.2357174,0.2329443,0.23115,0.229016,0.2267497,0.2242125,thous km2
SSP4,date=2022-10-4T03:04:52-04:00,ArkWhtRedR,8.26209,10.15786,10.66478,11.29214,12.05008,12.14942,11.97733,11.85492,11.96689,12.34344,12.57907,12.553,12.29952,12.03223,11.62309,11.30892,11.10815,10.94073,10.76376,10.5558,10.323571,thous km2
SSP4,date=2022-10-4T03:04:52-04:00,California,0.725467,0.89193,0.9364406,0.9915274,1.1358952,1.2052446,1.2522273,1.2011958,1.17277,1.17731,1.1701569,1.1700733,1.1479736,1.1255654,1.0894617,1.0638066,1.0493408,1.0383466,1.026545,1.011254,0.9925786,thous km2
SSP4,date=2022-10-4T03:04:52-04:00,GreatBasin,0.0582612,0.086233,0.0905362,0.095862,0.1146754,0.1256424,0.1344988,0.1320982,0.1311845,0.1340247,0.1350544,0.1365375,0.1349071,0.1328942,0.1288232,0.1258145,0.1238888,0.1221671,0.1201507,0.1175641,0.1145655,thous km2
SSP4,date=2022-10-4T03:04:52-04:00,GreatLakes,16.970334,20.864206,21.716742,21.549874,22.566899,22.599106,22.344009,22.243249,22.494053,23.104345,23.492782,23.411274,23.051188,22.680538,22.146804,21.769636,21.568356,21.437087,21.312998,21.147744,20.946535,thous km2
SSP4,date=2022-10-4T03:04:52-04:00,MissouriR,56.33412,69.26024,72.71642,76.99408,82.26568,83.58061,83.77273,84.02106,85.26989,88.06245,89.90722,90.26575,89.25158,88.06473,86.02548,84.5184,83.65324,83.01081,82.33604,81.43709,80.34382,thous km2
SSP4,date=2022-10-4T03:04:52-04:00,MissppRN,73.670802,83.017374,79.43593,77.768646,82.135797,82.956501,83.113927,83.88549,85.68271,88.259454,89.87434,89.966649,89.279466,88.378618,87.052912,86.128985,85.666268,85.371248,85.078508,84.643122,84.062132,thous km2
SSP4,date=2022-10-4T03:04:52-04:00,MissppRS,24.1677,29.7131,31.19594,32.09918,33.15479,32.92239,32.30433,31.87489,31.86019,32.33765,32.63837,32.41907,31.85266,31.29822,30.53113,29.95867,29.62428,29.38305,29.15251,28.87758,28.56176,thous km2
SSP4,date=2022-10-4T03:04:52-04:00,NelsonR,14.6189948,17.973406,18.8703212,19.3427826,20.0207277,19.7940092,19.2705626,18.5854353,18.3428605,18.4153958,18.3706134,18.2302132,17.9033291,17.5912268,17.1496883,16.821743,16.6429394,16.512853,16.3748129,16.2100794,16.021598,thous km2
SSP4,date=2022-10-4T03:04:52-04:00,OhioR,35.434456,43.565164,45.739166,45.815666,48.05753,48.251478,47.908381,47.968961,48.694508,50.035516,50.849421,50.685358,50.009271,49.273514,48.244624,47.499522,47.074404,46.769832,46.47272,46.095618,45.644551,thous km2
SSP4,date=2022-10-4T03:04:52-04:00,RioGrande,0.02760002,0.033933,0.0356262,0.037722,0.04015665,0.04021089,0.03948599,0.03808578,0.03718786,0.03733763,0.03699068,0.03738709,0.03685487,0.03618761,0.03494907,0.03398471,0.03331083,0.03270878,0.03205978,0.03127398,0.03039106,thous km2
SSP4,date=2022-10-4T03:04:52-04:00,TennR,1.43909044,1.7692992,1.8575908,1.9668658,2.13355242,2.18716045,2.19701577,2.22873013,2.28502666,2.3940097,2.47215225,2.47245765,2.42342377,2.37108987,2.28972122,2.22852594,2.18868836,2.15620225,2.12317701,2.08338964,2.03850562,thous km2
SSP4,date=2022-10-4T03:04:52-04:00,TexasCst,1.25019,1.537052,1.613756,1.708686,1.802717,1.783747,1.720696,1.64987,1.626932,1.639498,1.632117,1.626141,1.589844,1.551097,1.493669,1.449102,1.419427,1.393349,1.366011,1.334431,1.299394,thous km2
SSP4,date=2022-10-4T03:04:52-04:00,UsaColoRN,0.0244084,0.03000918,0.0315068,0.03335998,0.03951632,0.04285276,0.04539882,0.04432258,0.0437502,0.04441618,0.04450761,0.04475633,0.04401347,0.04318014,0.04171769,0.04063331,0.0399257,0.03930305,0.03860469,0.03773878,0.03675293,thous km2
SSP4,date=2022-10-4T03:04:52-04:00,UsaColoRS,0.002940221,0.0054634,0.0057362,0.0060734,0.007353423,0.00810748,0.008739206,0.008639126,0.008625782,0.008858579,0.008970352,0.009068396,0.008951269,0.008805405,0.008519003,0.008303439,0.008161367,0.008032493,0.007884211,0.007698418,0.007485106,thous km2
SSP4,date=2022-10-4T03:04:52-04:00,UsaCstE,5.3505384,6.578246,6.90651,7.312794,7.656706,7.646142,7.51459,7.445453,7.5051056,7.71757,7.8533109,7.8101106,7.6554985,7.5024125,7.2842703,7.128455,7.0404601,6.9793104,6.9208126,6.8469851,6.7608285,thous km2
SSP4,date=2022-10-4T03:04:52-04:00,UsaCstNE,0.01531092,0.01882398,0.0197634,0.020926,0.022393142,0.022036812,0.021332755,0.020511642,0.020074376,0.020198385,0.020091786,0.019874673,0.019348289,0.018856188,0.01817807,0.017702549,0.017422739,0.017205935,0.016978393,0.01670162,0.016390598,thous km2
SSP4,date=2022-10-4T03:04:52-04:00,UsaCstSE,13.725316,16.874658,17.71675,18.75895,19.911607,20.016117,19.767139,19.602472,19.717546,20.256269,20.580957,20.507978,20.084045,19.652795,19.014302,18.5384,18.239678,18.004418,17.769293,17.486675,17.166556,thous km2
SSP4,date=2022-10-4T03:04:52-04:00,UsaPacNW,0.1821222,0.2239114,0.2350854,0.2489144,0.2818725,0.2888885,0.2909449,0.2778387,0.2702366,0.2700623,0.2670064,0.2656811,0.2601569,0.254789,0.2466338,0.240892,0.237614,0.2349206,0.2317814,0.2278439,0.2233156,thous km2
