scenario,subregion,1990,2005,2010,2015,2020,2025,2030,2035,2040,2045,2050,2055,2060,2065,2070,2075,2080,2085,2090,2095,2100,Unit
"GCAM_SSP2,date=2021-25-4T22:02:38+20:00",MissppRS,24.1677,29.7131,31.19594,32.09918,33.38194,33.36953,32.9031,32.78951,32.79825,33.40209,33.83546,34.09833,33.96159,33.85289,33.40279,33.08365,32.88722,32.73323,32.51951,32.19669,31.89992,thous km2
"GCAM_SSP2,date=2021-25-4T22:02:38+20:00",NelsonR,14.6189948,17.973406,18.8703212,19.3427826,20.0887576,19.9929085,19.6083275,19.1690345,18.9595702,19.0336738,18.9989523,19.0396536,18.8881928,18.7702211,18.4772554,18.2714005,18.1440342,18.0212765,17.8888141,17.7269748,17.5969609,thous km2
"GCAM_SSP2,date=2021-25-4T22:02:38+20:00",NelsonR,14.6189948,17.973406,18.8703212,19.3427826,20.0887576,19.9929085,19.6083275,19.1690345,18.9595702,19.0336738,18.9989523,19.0396536,18.8881928,18.7702211,18.4772554,18.2714005,18.1440342,18.0212765,17.8888141,17.7269748,17.5969609,thous km2
"GCAM_SSP2,date=2021-25-4T22:02:38+20:00",NelsonR,14.6189948,17.973406,18.8703212,19.3427826,20.0887576,19.9929085,19.6083275,19.1690345,18.9595702,19.0336738,18.9989523,19.0396536,18.8881928,18.7702211,18.4772554,18.2714005,18.1440342,18.0212765,17.8888141,17.7269748,17.5969609,thous km2
"GCAM_SSP2,date=2021-25-4T22:02:38+20:00",NelsonR,14.6189948,17.973406,18.8703212,19.3427826,20.0887576,19.9929085,19.6083275,19.1690345,18.9595702,19.0336738,18.9989523,19.0396536,18.8881928,18.7702211,18.4772554,18.2714005,18.1440342,18.0212765,17.8888141,17.7269748,17.5969609,thous km2
"GCAM_SSP2,date=2021-25-4T22:02:38+20:00",OhioR,35.434456,43.565164,45.739166,45.815666,48.430181,49.050402,48.988254,49.630316,50.519544,52.297482,53.623579,54.229498,54.209552,54.201452,53.62493,53.268254,53.113231,53.055097,52.946192,52.769214,52.587608,thous km2
"GCAM_SSP2,date=2021-25-4T22:02:38+20:00",OhioR,35.434456,43.565164,45.739166,45.815666,48.430181,49.050402,48.988254,49.630316,50.519544,52.297482,53.623579,54.229498,54.209552,54.201452,53.62493,53.268254,53.113231,53.055097,52.946192,52.769214,52.587608,thous km2
"GCAM_SSP2,date=2021-25-4T22:02:38+20:00",OhioR,35.434456,43.565164,45.739166,45.815666,48.430181,49.050402,48.988254,49.630316,50.519544,52.297482,53.623579,54.229498,54.209552,54.201452,53.62493,53.268254,53.113231,53.055097,52.946192,52.769214,52.587608,thous km2
"GCAM_SSP2,date=2021-25-4T22:02:38+20:00",OhioR,35.434456,43.565164,45.739166,45.815666,48.430181,49.050402,48.988254,49.630316,50.519544,52.297482,53.623579,54.229498,54.209552,54.201452,53.62493,53.268254,53.113231,53.055097,52.946192,52.769214,52.587608,thous km2
"GCAM_SSP2,date=2021-25-4T22:02:38+20:00",RioGrande,0.02760002,0.033933,0.0356262,0.037722,0.03854213,0.03761482,0.03614953,0.03446371,0.03308124,0.0326231,0.03199386,0.03265919,0.0328333,0.03304482,0.0327572,0.03262265,0.03262171,0.03268562,0.03268734,0.03261536,0.03250844,thous km2
"GCAM_SSP2,date=2021-25-4T22:02:38+20:00",RioGrande,0.02760002,0.033933,0.0356262,0.037722,0.03854213,0.03761482,0.03614953,0.03446371,0.03308124,0.0326231,0.03199386,0.03265919,0.0328333,0.03304482,0.0327572,0.03262265,0.03262171,0.03268562,0.03268734,0.03261536,0.03250844,thous km2
"GCAM_SSP2,date=2021-25-4T22:02:38+20:00",RioGrande,0.02760002,0.033933,0.0356262,0.037722,0.03854213,0.03761482,0.03614953,0.03446371,0.03308124,0.0326231,0.03199386,0.03265919,0.0328333,0.03304482,0.0327572,0.03262265,0.03262171,0.03268562,0.03268734,0.03261536,0.03250844,thous km2
"GCAM_SSP2,date=2021-25-4T22:02:38+20:00",RioGrande,0.02760002,0.033933,0.0356262,0.037722,0.03854213,0.03761482,0.03614953,0.03446371,0.03308124,0.0326231,0.03199386,0.03265919,0.0328333,0.03304482,0.0327572,0.03262265,0.03262171,0.03268562,0.03268734,0.03261536,0.03250844,thous km2
"GCAM_SSP2,date=2021-25-4T22:02:38+20:00",TennR,1.43909044,1.7692992,1.8575908,1.9668658,2.10054515,2.14092748,2.14238585,2.18027085,2.22375566,2.31958948,2.39676547,2.44105411,2.4494845,2.46129395,2.4362333,2.42384724,2.42333358,2.42951787,2.43322519,2.4341043,2.43536425,thous km2
"GCAM_SSP2,date=2021-25-4T22:02:38+20:00",TennR,1.43909044,1.7692992,1.8575908,1.9668658,2.10054515,2.14092748,2.14238585,2.18027085,2.22375566,2.31958948,2.39676547,2.44105411,2.4494845,2.46129395,2.4362333,2.42384724,2.42333358,2.42951787,2.43322519,2.4341043,2.43536425,thous km2
"GCAM_SSP2,date=2021-25-4T22:02:38+20:00",TennR,1.43909044,1.7692992,1.8575908,1.9668658,2.10054515,2.14092748,2.14238585,2.18027085,2.22375566,2.31958948,2.39676547,2.44105411,2.4494845,2.46129395,2.4362333,2.42384724,2.42333358,2.42951787,2.43322519,2.4341043,2.43536425,thous km2
"GCAM_SSP2,date=2021-25-4T22:02:38+20:00",TennR,1.43909044,1.7692992,1.8575908,1.9668658,2.10054515,2.14092748,2.14238585,2.18027085,2.22375566,2.31958948,2.39676547,2.44105411,2.4494845,2.46129395,2.4362333,2.42384724,2.42333358,2.42951787,2.43322519,2.4341043,2.43536425,thous km2
"GCAM_SSP2,date=2021-25-4T22:02:38+20:00",TexasCst,1.25019,1.537052,1.613756,1.708686,1.76152,1.73124,1.671215,1.617331,1.582811,1.581984,1.57059,1.590439,1.587569,1.58627,1.563055,1.54677,1.536893,1.527242,1.514181,1.496526,1.477847,thous km2
"GCAM_SSP2,date=2021-25-4T22:02:38+20:00",TexasCst,1.25019,1.537052,1.613756,1.708686,1.76152,1.73124,1.671215,1.617331,1.582811,1.581984,1.57059,1.590439,1.587569,1.58627,1.563055,1.54677,1.536893,1.527242,1.514181,1.496526,1.477847,thous km2
"GCAM_SSP2,date=2021-25-4T22:02:38+20:00",TexasCst,1.25019,1.537052,1.613756,1.708686,1.76152,1.73124,1.671215,1.617331,1.582811,1.581984,1.57059,1.590439,1.587569,1.58627,1.563055,1.54677,1.536893,1.527242,1.514181,1.496526,1.477847,thous km2
"GCAM_SSP2,date=2021-25-4T22:02:38+20:00",TexasCst,1.25019,1.537052,1.613756,1.708686,1.76152,1.73124,1.671215,1.617331,1.582811,1.581984,1.57059,1.590439,1.587569,1.58627,1.563055,1.54677,1.536893,1.527242,1.514181,1.496526,1.477847,thous km2
"GCAM_SSP2,date=2021-25-4T22:02:38+20:00",UsaColoRN,0.0244084,0.03000918,0.0315068,0.03335998,0.03783416,0.04032967,0.04213221,0.04097042,0.04036152,0.04039604,0.04011514,0.04064684,0.04051428,0.04033242,0.03963866,0.03909203,0.03861503,0.03799549,0.03721289,0.03621453,0.03502491,thous km2
"GCAM_SSP2,date=2021-25-4T22:02:38+20:00",UsaColoRN,0.0244084,0.03000918,0.0315068,0.03335998,0.03783416,0.04032967,0.04213221,0.04097042,0.04036152,0.04039604,0.04011514,0.04064684,0.04051428,0.04033242,0.03963866,0.03909203,0.03861503,0.03799549,0.03721289,0.03621453,0.03502491,thous km2
"GCAM_SSP2,date=2021-25-4T22:02:38+20:00",UsaColoRN,0.0244084,0.03000918,0.0315068,0.03335998,0.03783416,0.04032967,0.04213221,0.04097042,0.04036152,0.04039604,0.04011514,0.04064684,0.04051428,0.04033242,0.03963866,0.03909203,0.03861503,0.03799549,0.03721289,0.03621453,0.03502491,thous km2
"GCAM_SSP2,date=2021-25-4T22:02:38+20:00",UsaColoRN,0.0244084,0.03000918,0.0315068,0.03335998,0.03783416,0.04032967,0.04213221,0.04097042,0.04036152,0.04039604,0.04011514,0.04064684,0.04051428,0.04033242,0.03963866,0.03909203,0.03861503,0.03799549,0.03721289,0.03621453,0.03502491,thous km2
"GCAM_SSP2,date=2021-25-4T22:02:38+20:00",UsaColoRS,0.00294022,0.0054634,0.0057362,0.0060734,0.00696776,0.00748782,0.00788579,0.0076973,0.00763187,0.00768494,0.00767779,0.00781917,0.0078484,0.00788202,0.00779896,0.00775676,0.00774343,0.00771704,0.00767708,0.00760759,0.00753309,thous km2
"GCAM_SSP2,date=2021-25-4T22:02:38+20:00",UsaColoRS,0.00294022,0.0054634,0.0057362,0.0060734,0.00696776,0.00748782,0.00788579,0.0076973,0.00763187,0.00768494,0.00767779,0.00781917,0.0078484,0.00788202,0.00779896,0.00775676,0.00774343,0.00771704,0.00767708,0.00760759,0.00753309,thous km2
"GCAM_SSP2,date=2021-25-4T22:02:38+20:00",UsaColoRS,0.00294022,0.0054634,0.0057362,0.0060734,0.00696776,0.00748782,0.00788579,0.0076973,0.00763187,0.00768494,0.00767779,0.00781917,0.0078484,0.00788202,0.00779896,0.00775676,0.00774343,0.00771704,0.00767708,0.00760759,0.00753309,thous km2
"GCAM_SSP2,date=2021-25-4T22:02:38+20:00",UsaColoRS,0.00294022,0.0054634,0.0057362,0.0060734,0.00696776,0.00748782,0.00788579,0.0076973,0.00763187,0.00768494,0.00767779,0.00781917,0.0078484,0.00788202,0.00779896,0.00775676,0.00774343,0.00771704,0.00767708,0.00760759,0.00753309,thous km2
"GCAM_SSP2,date=2021-25-4T22:02:38+20:00",UsaCstE,5.3505384,6.578246,6.90651,7.312794,7.722738,7.805881,7.760632,7.820722,7.912601,8.17477,8.373692,8.453804,8.415638,8.380714,8.253928,8.16549,8.109774,8.06823,8.011007,7.933304,7.847143,thous km2
"GCAM_SSP2,date=2021-25-4T22:02:38+20:00",UsaCstE,5.3505384,6.578246,6.90651,7.312794,7.722738,7.805881,7.760632,7.820722,7.912601,8.17477,8.373692,8.453804,8.415638,8.380714,8.253928,8.16549,8.109774,8.06823,8.011007,7.933304,7.847143,thous km2
"GCAM_SSP2,date=2021-25-4T22:02:38+20:00",UsaCstE,5.3505384,6.578246,6.90651,7.312794,7.722738,7.805881,7.760632,7.820722,7.912601,8.17477,8.373692,8.453804,8.415638,8.380714,8.253928,8.16549,8.109774,8.06823,8.011007,7.933304,7.847143,thous km2
"GCAM_SSP2,date=2021-25-4T22:02:38+20:00",UsaCstE,5.3505384,6.578246,6.90651,7.312794,7.722738,7.805881,7.760632,7.820722,7.912601,8.17477,8.373692,8.453804,8.415638,8.380714,8.253928,8.16549,8.109774,8.06823,8.011007,7.933304,7.847143,thous km2
"GCAM_SSP2,date=2021-25-4T22:02:38+20:00",UsaCstNE,0.01531092,0.01882398,0.0197634,0.020926,0.0220264,0.0219073,0.021481,0.02101638,0.020957,0.02112959,0.02110449,0.02126873,0.02116792,0.0210915,0.0207622,0.02055426,0.02043694,0.02027547,0.02010633,0.01989787,0.01969757,thous km2
"GCAM_SSP2,date=2021-25-4T22:02:38+20:00",UsaCstNE,0.01531092,0.01882398,0.0197634,0.020926,0.0220264,0.0219073,0.021481,0.02101638,0.020957,0.02112959,0.02110449,0.02126873,0.02116792,0.0210915,0.0207622,0.02055426,0.02043694,0.02027547,0.02010633,0.01989787,0.01969757,thous km2
"GCAM_SSP2,date=2021-25-4T22:02:38+20:00",UsaCstNE,0.01531092,0.01882398,0.0197634,0.020926,0.0220264,0.0219073,0.021481,0.02101638,0.020957,0.02112959,0.02110449,0.02126873,0.02116792,0.0210915,0.0207622,0.02055426,0.02043694,0.02027547,0.02010633,0.01989787,0.01969757,thous km2
"GCAM_SSP2,date=2021-25-4T22:02:38+20:00",UsaCstNE,0.01531092,0.01882398,0.0197634,0.020926,0.0220264,0.0219073,0.021481,0.02101638,0.020957,0.02112959,0.02110449,0.02126873,0.02116792,0.0210915,0.0207622,0.02055426,0.02043694,0.02027547,0.02010633,0.01989787,0.01969757,thous km2
"GCAM_SSP2,date=2021-25-4T22:02:38+20:00",UsaCstSE,13.725316,16.874658,17.71675,18.75895,19.734726,19.838519,19.616969,19.604316,19.693947,20.21208,20.589157,20.919112,20.965016,21.043264,20.828867,20.720835,20.713795,20.758008,20.783847,20.768291,20.797495,thous km2
"GCAM_SSP2,date=2021-25-4T22:02:38+20:00",UsaCstSE,13.725316,16.874658,17.71675,18.75895,19.734726,19.838519,19.616969,19.604316,19.693947,20.21208,20.589157,20.919112,20.965016,21.043264,20.828867,20.720835,20.713795,20.758008,20.783847,20.768291,20.797495,thous km2
"GCAM_SSP2,date=2021-25-4T22:02:38+20:00",UsaCstSE,13.725316,16.874658,17.71675,18.75895,19.734726,19.838519,19.616969,19.604316,19.693947,20.21208,20.589157,20.919112,20.965016,21.043264,20.828867,20.720835,20.713795,20.758008,20.783847,20.768291,20.797495,thous km2
"GCAM_SSP2,date=2021-25-4T22:02:38+20:00",UsaCstSE,13.725316,16.874658,17.71675,18.75895,19.734726,19.838519,19.616969,19.604316,19.693947,20.21208,20.589157,20.919112,20.965016,21.043264,20.828867,20.720835,20.713795,20.758008,20.783847,20.768291,20.797495,thous km2
"GCAM_SSP2,date=2021-25-4T22:02:38+20:00",UsaPacNW,0.1821222,0.2239114,0.2350854,0.2489144,0.2717194,0.2778961,0.2801026,0.2700198,0.2671019,0.2657901,0.2623683,0.2646658,0.2640803,0.2638996,0.2604628,0.2586382,0.2579704,0.2563869,0.2549384,0.2530728,0.2517412,thous km2
"GCAM_SSP2,date=2021-25-4T22:02:38+20:00",UsaPacNW,0.1821222,0.2239114,0.2350854,0.2489144,0.2717194,0.2778961,0.2801026,0.2700198,0.2671019,0.2657901,0.2623683,0.2646658,0.2640803,0.2638996,0.2604628,0.2586382,0.2579704,0.2563869,0.2549384,0.2530728,0.2517412,thous km2
"GCAM_SSP2,date=2021-25-4T22:02:38+20:00",UsaPacNW,0.1821222,0.2239114,0.2350854,0.2489144,0.2717194,0.2778961,0.2801026,0.2700198,0.2671019,0.2657901,0.2623683,0.2646658,0.2640803,0.2638996,0.2604628,0.2586382,0.2579704,0.2563869,0.2549384,0.2530728,0.2517412,thous km2
"GCAM_SSP2,date=2021-25-4T22:02:38+20:00",UsaPacNW,0.1821222,0.2239114,0.2350854,0.2489144,0.2717194,0.2778961,0.2801026,0.2700198,0.2671019,0.2657901,0.2623683,0.2646658,0.2640803,0.2638996,0.2604628,0.2586382,0.2579704,0.2563869,0.2549384,0.2530728,0.2517412,thous km2
